# NMSSMTools OUTPUT IN SLHA FORMAT
# Info about spectrum calculator
BLOCK SPINFO   # Program information
     1   NMSSMTools # Spectrum calculator
     2.59712430E-04    2          21        21   # BR(H_2 -> gluon gluon)
     1.47311788E-11    2          11       -11   # BR(H_2 -> e- e+)
     6.29820671E-07    2          13       -13   # BR(H_2 -> muon muon)
     1.78143535E-04    2          15       -15   # BR(H_2 -> tau tau)
     7.61786012E-07    2           3        -3   # BR(H_2 -> s sbar)
     5.05626828E-05    2           4        -4   # BR(H_2 -> c cbar)
     9.76939952E-04    2           5        -5   # BR(H_2 -> b bbar)
     9.92563253E-01    2           6        -6   # BR(H_2 -> t tbar)
     2.86305984E-06    2          24       -24   # BR(H_2 -> W+ W-)
     1.42925714E-06    2          23        23   # BR(H_2 -> Z Z)
     2.17920546E-06    2          22        22   # BR(H_2 -> gamma gamma)
     6.74830902E-07    2          23        22   # BR(H_2 -> Z gamma)
     1.65246638E-05    2          25        25   # BR(H_2 -> H_1 H_1)
     1.63520311E-06    2     1000022   1000022   # BR(H_2 -> neu_1 neu_1)
     1.05098366E-05    2     1000022   1000023   # BR(H_2 -> neu_1 neu_2)
     5.64125512E-03    2     1000022   1000025   # BR(H_2 -> neu_1 neu_3)
     1.89570429E-05    2     1000022   1000035   # BR(H_2 -> neu_1 neu_4)
     1.57901096E-05    2     1000023   1000023   # BR(H_2 -> neu_2 neu_2)
     3.18596503E-05    2     1000024  -1000024   # BR(H_2 -> cha_1 cha_1bar)
     1.23066008E-05    2     1000011  -1000011   # BR(H_2 -> ~e_L ~ebar_L)
     1.23066008E-05    2     1000013  -1000013   # BR(H_2 -> ~mu_L ~mubar_L)
     9.46660940E-06    2     2000011  -2000011   # BR(H_2 -> ~e_R ~ebar_R)
     9.46660940E-06    2     2000013  -2000013   # BR(H_2 -> ~mu_R ~mubarRL)
     3.98853756E-05    2     1000012  -1000012   # BR(H_2 -> ~nu_e_L ~nu_ebar_L)
     3.98853756E-05    2     1000014  -1000014   # BR(H_2 -> ~nu_mu_L ~nu_mubar_L)
     8.93180812E-06    2     1000015  -1000015   # BR(H_2 -> ~tau_1 ~taubar_1)
     1.27743121E-05    2     2000015  -2000015   # BR(H_2 -> ~tau_2 ~taubar_2)
     2.07048840E-05    2     1000015  -2000015   # BR(H_2 -> ~tau_1 ~taubar_2)
     2.07048840E-05    2     2000015  -1000015   # BR(H_2 -> ~tau_2 ~taubar_1)
     3.98859962E-05    2     1000016  -1000016   # BR(H_2 -> ~nu_tau_L ~nu_taubar_L)
DECAY        45     4.76201380E+00   # 3rd neutral Higgs scalar
     5.49595389E-06    2          21        21   # BR(H_3 -> gluon gluon)
     1.10971659E-13    2          11       -11   # BR(H_3 -> e- e+)
     4.74451135E-09    2          13       -13   # BR(H_3 -> muon muon)
     1.34197605E-06    2          15       -15   # BR(H_3 -> tau tau)
     5.58273332E-09    2           3        -3   # BR(H_3 -> s sbar)
     1.09533914E-06    2           4        -4   # BR(H_3 -> c cbar)
     7.66067795E-06    2           5        -5   # BR(H_3 -> b bbar)
     2.35479102E-02    2           6        -6   # BR(H_3 -> t tbar)
     3.41025531E-01    2          24       -24   # BR(H_3 -> W+ W-)
     1.70270767E-01    2          23        23   # BR(H_3 -> Z Z)
     3.64009076E-06    2          22        22   # BR(H_3 -> gamma gamma)
     3.73047383E-06    2          23        22   # BR(H_3 -> Z gamma)
     2.16503369E-01    2          25        25   # BR(H_3 -> H_1 H_1)
     7.59762392E-02    2          25        35   # BR(H_3 -> H_1 H_2)
     5.71169171E-02    2          23        36   # BR(H_3 -> A_1 Z)
     5.67628529E-02    2          24       -37   # BR(H_3 -> W+ H-)
     1.22583541E-07    2     1000022   1000022   # BR(H_3 -> neu_1 neu_1)
     1.09254348E-06    2     1000022   1000023   # BR(H_3 -> neu_1 neu_2)
     1.47372074E-04    2     1000022   1000025   # BR(H_3 -> neu_1 neu_3)
     1.33431019E-04    2     1000022   1000035   # BR(H_3 -> neu_1 neu_4)
     2.37473008E-06    2     1000023   1000023   # BR(H_3 -> neu_2 neu_2)
     4.04409424E-04    2     1000023   1000025   # BR(H_3 -> neu_2 neu_3)
     1.61641341E-04    2     1000023   1000035   # BR(H_3 -> neu_2 neu_4)
     4.78123457E-06    2     1000024  -1000024   # BR(H_3 -> cha_1 cha_1bar)
     5.67461426E-04    2     1000024  -1000037   # BR(H_3 -> cha_1 cha_2bar)
     5.67461426E-04    2     1000037  -1000024   # BR(H_3 -> cha_2 cha_1bar)
     1.38879540E-05    2     1000006  -1000006   # BR(H_3 -> ~t_1 ~tbar_1)
     1.48269431E-07    2     1000011  -1000011   # BR(H_3 -> ~e_L ~ebar_L)
     1.48269431E-07    2     1000013  -1000013   # BR(H_3 -> ~mu_L ~mubar_L)
     1.07462044E-07    2     2000011  -2000011   # BR(H_3 -> ~e_R ~ebar_R)
     1.07462044E-07    2     2000013  -2000013   # BR(H_3 -> ~mu_R ~mubarRL)
     4.80469539E-07    2     1000012  -1000012   # BR(H_3 -> ~nu_e_L ~nu_ebar_L)
     4.80469539E-07    2     1000014  -1000014   # BR(H_3 -> ~nu_mu_L ~nu_mubar_L)
     9.09235986E-08    2     1000015  -1000015   # BR(H_3 -> ~tau_1 ~taubar_1)
     1.66967256E-07    2     2000015  -2000015   # BR(H_3 -> ~tau_2 ~taubar_2)
     2.16929926E-06    2     1000015  -2000015   # BR(H_3 -> ~tau_1 ~taubar_2)
     2.16929926E-06    2     2000015  -1000015   # BR(H_3 -> ~tau_2 ~taubar_1)
     4.80474292E-07    2     1000016  -1000016   # BR(H_3 -> ~nu_tau_L ~nu_taubar_L)
DECAY        36     9.09610787E+01   # Lightest pseudoscalar
     3.24238316E-04    2          21        21   # BR(A_1 -> gluon gluon)
     1.46503698E-11    2          11       -11   # BR(A_1 -> e- e+)
     6.26365745E-07    2          13       -13   # BR(A_1 -> muon muon)
     1.77166448E-04    2          15       -15   # BR(A_1 -> tau tau)
     7.83828254E-07    2           3        -3   # BR(A_1 -> s sbar)
     6.10273516E-05    2           4        -4   # BR(A_1 -> c cbar)
     1.01244431E-03    2           5        -5   # BR(A_1 -> b bbar)
     9.91466855E-01    2           6        -6   # BR(A_1 -> t tbar)
     2.70718092E-06    2          22        22   # BR(A_1 -> gamma gamma)
     1.08433020E-06    2          23        22   # BR(A_1 -> Z gamma)
     1.81496118E-05    2          23        25   # BR(A_1 -> Z H_1)
     2.46487033E-05    2     1000022   1000022   # BR(A_1 -> neu_1 neu_1)
     1.94993109E-04    2     1000022   1000023   # BR(A_1 -> neu_1 neu_2)
     1.90555577E-05    2     1000022   1000025   # BR(A_1 -> neu_1 neu_3)
     5.49124727E-03    2     1000022   1000035   # BR(A_1 -> neu_1 neu_4)
     3.86239305E-04    2     1000023   1000023   # BR(A_1 -> neu_2 neu_2)
     7.77120935E-04    2     1000024  -1000024   # BR(A_1 -> cha_1 cha_1bar)
     2.08060513E-05    2     1000015  -2000015   # BR(A_1 -> ~tau_1 ~taubar_2)
     2.08060513E-05    2     2000015  -1000015   # BR(A_1 -> ~tau_2 ~taubar_1)
DECAY        46     2.34007038E+01   # 2nd pseudoscalar
     3.77691054E-06    2          21        21   # BR(A_2 -> gluon gluon)
     2.21561016E-13    2          11       -11   # BR(A_2 -> e- e+)
     9.47267768E-09    2          13       -13   # BR(A_2 -> muon muon)
     2.67933055E-06    2          15       -15   # BR(A_2 -> tau tau)
     1.15569577E-08    2           3        -3   # BR(A_2 -> s sbar)
     7.41773352E-07    2           4        -4   # BR(A_2 -> c cbar)
     1.47821030E-05    2           5        -5   # BR(A_2 -> b bbar)
     1.46500066E-02    2           6        -6   # BR(A_2 -> t tbar)
     3.36522862E-06    2          22        22   # BR(A_2 -> gamma gamma)
     2.93886193E-06    2          23        22   # BR(A_2 -> Z gamma)
     2.82864898E-01    2          36        25   # BR(A_2 -> A_1 H_1)
     4.20892944E-07    2          23        25   # BR(A_2 -> Z H_1)
     2.33582921E-01    2          23        35   # BR(A_2 -> Z H_2)
     2.34068311E-01    2          24       -37   # BR(A_2 -> W+ H-)
     1.94849688E-07    2     1000022   1000022   # BR(A_2 -> neu_1 neu_1)
     1.45184419E-06    2     1000022   1000023   # BR(A_2 -> neu_1 neu_2)
     8.45193165E-06    2     1000022   1000025   # BR(A_2 -> neu_1 neu_3)
     5.10740266E-05    2     1000022   1000035   # BR(A_2 -> neu_1 neu_4)
     2.63519355E-06    2     1000023   1000023   # BR(A_2 -> neu_2 neu_2)
     1.26723714E-05    2     1000023   1000025   # BR(A_2 -> neu_2 neu_3)
     7.76627434E-05    2     1000023   1000035   # BR(A_2 -> neu_2 neu_4)
     5.30270493E-06    2     1000024  -1000024   # BR(A_2 -> cha_1 cha_1bar)
     9.08752439E-05    2     1000024  -1000037   # BR(A_2 -> cha_1 cha_2bar)
     9.08752439E-05    2     1000037  -1000024   # BR(A_2 -> cha_2 cha_1bar)
     1.94313708E-04    2     1000006  -2000006   # BR(A_2 -> ~t_1 ~tbar_2)
     1.94313708E-04    2     2000006  -1000006   # BR(A_2 -> ~t_2 ~tbar_1)
     1.38891973E-08    2     1000015  -2000015   # BR(A_2 -> ~tau_1 ~taubar_2)
     1.38891973E-08    2     2000015  -1000015   # BR(A_2 -> ~tau_2 ~taubar_1)
DECAY        37     8.71535443E+01   # Charged Higgs
     6.56368753E-07    2         -13        14   # BR(H+ -> muon nu_muon)
     1.85652746E-04    2         -15        16   # BR(H+ -> tau nu_tau)
     4.89113857E-07    2           2        -3   # BR(H+ -> u sbar)
     1.04443406E-05    2           4        -3   # BR(H+ -> c sbar)
     1.59559877E-08    2           2        -5   # BR(H+ -> u bbar)
     1.59612434E-06    2           4        -5   # BR(H+ -> c bbar)
     9.93624002E-01    2           6        -5   # BR(H+ -> t bbar)
     1.90592655E-05    2          24        25   # BR(H+ -> W+ H_1)
     2.13601844E-04    2     1000024   1000022   # BR(H+ -> cha_1 neu_1)
     1.97547108E-09    2     1000024   1000023   # BR(H+ -> cha_1 neu_2)
     5.75037256E-03    2     1000037   1000022   # BR(H+ -> cha_2 neu_1)
     5.03050346E-05    2     1000012  -1000011   # BR(H+ -> ~nu_e_L ~ebar_L)
     5.03050346E-05    2     1000014  -1000013   # BR(H+ -> ~nu_mu_L ~mubar_L)
     4.25158720E-05    2     1000016  -1000015   # BR(H+ -> ~nu_tau_L ~taubar_1)
     5.09814750E-05    2     1000016  -2000015   # BR(H+ -> ~nu_tau_L ~taubar_2)
DECAY         6     1.38202936E+00   # Top Quark
     1.00000000E+00    2           5        24   # BR(t ->  b    W+)
#         PDG            Width
DECAY        24     2.08500000E+00   # W+ (measured)
     1.16500000E-01    2         -11        12   # BR(W+ -> e+ nu_e)
     1.16500000E-01    2         -13        14   # BR(W+ -> mu+ nu_mu)
     1.12000000E-01    2         -15        16   # BR(W+ -> tau+ nu_tau)
     3.65000000E-01    2           2        -1   # BR(W+ -> u db)
     3.10000000E-01    2           4        -3   # BR(W+ -> c sb)
#         PDG            Width
DECAY        23     2.49520000E+00   # Z (measured)
     2.00000000E-01    2         -12        12   # BR(Z -> invisible)
     3.36500000E-02    2         -11        11   # BR(Z -> e+ e-)
     3.36500000E-02    2         -13        13   # BR(Z -> mu+ mu-)
     3.37000000E-02    2         -15        15   # BR(Z -> tau+ tau-)
     1.11000000E-01    2           2        -2   # BR(Z -> u ub)
     1.58500000E-01    2           1        -1   # BR(Z -> d db)
     1.58500000E-01    2           3        -3   # BR(Z -> s sb)
     1.20000000E-01    2           4        -4   # BR(Z -> c cb)
     1.51000000E-01    2           5        -5   # BR(Z -> b bb)
#         PDG            Width
DECAY   1000024     4.04531348E-03   # chargino1
#                    chargino1 2-body decays
#          BR         NDA      ID1       ID2
     1.09728608E-02    2    -1000015        16   # BR(~chi_1+ -> ~tau_1+ nu_tau)
     9.39420528E-01    2     1000022        24   # BR(~chi_1+ -> ~chi_10  W+)
     4.37469643E-23    2     1000039        24   # BR(~chi_1+ -> ~gravitino W+)
#                    chargino1 3-body decays
#           BR         NDA      ID1       ID2       ID3
     8.89720607E-05    3     1000022         2        -1   # BR(~chi_1+ -> ~chi_10 u    db)
     8.89720607E-05    3     1000022         4        -3   # BR(~chi_1+ -> ~chi_10 c    sb)
     1.56538213E-04    3     1000022         6        -5   # BR(~chi_1+ -> ~chi_10 t    bb)
     1.64142262E-02    3     1000022       -11        12   # BR(~chi_1+ -> ~chi_10 e+   nu_e)
     1.64142237E-02    3     1000022       -13        14   # BR(~chi_1+ -> ~chi_10 mu+  nu_mu)
     1.64125179E-02    3     1000022       -15        16   # BR(~chi_1+ -> ~chi_10 tau+ nu_tau)
#         PDG            Width
DECAY   1000037     9.01676513E+01   # chargino2
#                    chargino2 2-body decays
#          BR         NDA      ID1       ID2
     2.05167213E-05    2     1000002        -1   # BR(~chi_2+ -> ~u_L db)
     2.84620275E-05    2    -1000001         2   # BR(~chi_2+ -> ~d_L* u)
     2.05167213E-05    2     1000004        -3   # BR(~chi_2+ -> ~c_L sb)
     2.84620275E-05    2    -1000003         4   # BR(~chi_2+ -> ~s_L* c)
     4.58261551E-01    2     1000006        -5   # BR(~chi_2+ -> ~t_1 bb)
     6.66080083E-03    2     2000006        -5   # BR(~chi_2+ -> ~t_2 bb)
     1.31017517E-01    2    -1000005         6   # BR(~chi_2+ -> ~b_1* t)
     2.40731119E-02    2    -2000005         6   # BR(~chi_2+ -> ~b_2* t)
     1.07565289E-04    2     1000012       -11   # BR(~chi_2+ -> ~nu_eL e+)
     1.07565289E-04    2     1000014       -13   # BR(~chi_2+ -> ~nu_muL mu+)
     1.81803199E-04    2     1000016       -15   # BR(~chi_2+ -> ~nu_tau1 tau+)
     1.49384371E-04    2    -1000011        12   # BR(~chi_2+ -> ~e_L+ nu_e)
     1.49384371E-04    2    -1000013        14   # BR(~chi_2+ -> ~mu_L+ nu_mu)
     8.95261873E-05    2    -1000015        16   # BR(~chi_2+ -> ~tau_1+ nu_tau)
     1.51164897E-04    2    -2000015        16   # BR(~chi_2+ -> ~tau_2+ nu_tau)
     1.19619930E-01    2     1000024        23   # BR(~chi_2+ -> ~chi_1+  Z)
     2.79178153E-02    2     1000022        24   # BR(~chi_2+ -> ~chi_10  W+)
     1.16168422E-01    2     1000023        24   # BR(~chi_2+ -> ~chi_20  W+)
     1.15204301E-01    2     1000024        25   # BR(~chi_2+ -> ~chi_1+  H1)
     2.95447126E-25    2     1000039        24   # BR(~chi_2+ -> ~gravitino W+)
#         PDG            Width
DECAY   1000022     7.09749492E-27   # neutralino1
#                    neutralino1 2-body decays
#          BR         NDA      ID1       ID2
     7.69659687E-01    2     1000039        22   # BR(~chi_10 -> ~gravitino gam)
     2.30340111E-01    2     1000039        23   # BR(~chi_10 -> ~gravitino Z)
     2.02152738E-07    2     1000039        25   # BR(~chi_10 -> ~gravitino H1)
#         PDG            Width
DECAY   1000023     4.38012641E-03   # neutralino2
#                    neutralino2 2-body decays
#          BR         NDA      ID1       ID2
     3.88576823E-04    2     1000022        23   # BR(~chi_20 -> ~chi_10   Z )
     9.40177388E-01    2     1000022        25   # BR(~chi_20 -> ~chi_10   H1 )
     5.92693781E-04    2     2000011       -11   # BR(~chi_20 -> ~e_R-     e+)
     5.92693781E-04    2    -2000011        11   # BR(~chi_20 -> ~e_R+     e-)
     5.92693781E-04    2     2000013       -13   # BR(~chi_20 -> ~mu_R-    mu+)
     5.92693781E-04    2    -2000013        13   # BR(~chi_20 -> ~mu_R+    mu-)
     5.63755518E-03    2     1000015       -15   # BR(~chi_20 -> ~tau_1-   tau+)
     5.63755518E-03    2    -1000015        15   # BR(~chi_20 -> ~tau_1+   tau-)
     1.03056702E-23    2     1000039        22   # BR(~chi_20 -> ~gravitino gam)
     3.01317194E-23    2     1000039        23   # BR(~chi_20 -> ~gravitino Z)
     1.37360090E-28    2     1000039        25   # BR(~chi_20 -> ~gravitino H1)
#                    neutralino2 3-body decays
#           BR         NDA      ID1       ID2       ID3
     4.01597530E-05    3     1000022        -2         2   # BR(~chi_20 -> ~chi_10 ub      u)
     4.20237283E-05    3     1000022        -1         1   # BR(~chi_20 -> ~chi_10 db      d)
     4.01597530E-05    3     1000022        -4         4   # BR(~chi_20 -> ~chi_10 cb      c)
     4.20237283E-05    3     1000022        -3         3   # BR(~chi_20 -> ~chi_10 sb      s)
     5.11215605E-05    3     1000022        -6         6   # BR(~chi_20 -> ~chi_10 tb      t)
     6.57961962E-05    3     1000022        -5         5   # BR(~chi_20 -> ~chi_10 bb      b)
     7.53071514E-03    3     1000022       -11        11   # BR(~chi_20 -> ~chi_10 e+      e-)
     7.53071284E-03    3     1000022       -13        13   # BR(~chi_20 -> ~chi_10 mu+     mu-)
     7.52809827E-03    3     1000022       -15        15   # BR(~chi_20 -> ~chi_10 tau+    tau-)
     7.62913381E-03    3     1000022       -12        12   # BR(~chi_20 -> ~chi_10 nu_eb   nu_e)
     7.62913381E-03    3     1000022       -14        14   # BR(~chi_20 -> ~chi_10 nu_mub  nu_mu)
     7.63019011E-03    3     1000022       -16        16   # BR(~chi_20 -> ~chi_10 nu_taub nu_tau)
     3.45585299E-22    3     1000024        -2         1   # BR(~chi_20 -> ~chi_1+ ub      d)
     3.45585299E-22    3    -1000024        -1         2   # BR(~chi_20 -> ~chi_1- db      u)
     3.45585299E-22    3     1000024        -4         3   # BR(~chi_20 -> ~chi_1+ cb      s)
     3.45585299E-22    3    -1000024        -3         4   # BR(~chi_20 -> ~chi_1- sb      c)
     1.16237881E-22    3     1000024       -12        11   # BR(~chi_20 -> ~chi_1+ nu_eb   e-)
     1.16237881E-22    3    -1000024        12       -11   # BR(~chi_20 -> ~chi_1- nu_e    e+)
     1.16237881E-22    3     1000024       -14        13   # BR(~chi_20 -> ~chi_1+ nu_mub  mu-)
     1.16237881E-22    3    -1000024        14       -13   # BR(~chi_20 -> ~chi_1- nu_mu   mu+)
#         PDG            Width
DECAY   1000025     8.97397070E+01   # neutralino3
#                    neutralino3 2-body decays
#          BR         NDA      ID1       ID2
     2.91973837E-02    2     1000022        23   # BR(~chi_30 -> ~chi_10   Z )
     1.18931419E-01    2     1000023        23   # BR(~chi_30 -> ~chi_20   Z )
     1.16277123E-01    2     1000024       -24   # BR(~chi_30 -> ~chi_1+   W-)
     1.16277123E-01    2    -1000024        24   # BR(~chi_30 -> ~chi_1-   W+)
     4.15318649E-04    2     1000022        25   # BR(~chi_30 -> ~chi_10   H1 )
     7.68635790E-04    2     1000023        25   # BR(~chi_30 -> ~chi_20   H1 )
     8.04621559E-08    2     1000002        -2   # BR(~chi_30 -> ~u_L      ub)
     8.04621559E-08    2    -1000002         2   # BR(~chi_30 -> ~u_L*     u )
     4.49443009E-08    2     2000002        -2   # BR(~chi_30 -> ~u_R      ub)
     4.49443009E-08    2    -2000002         2   # BR(~chi_30 -> ~u_R*     u )
     1.27777623E-07    2     1000001        -1   # BR(~chi_30 -> ~d_L      db)
     1.27777623E-07    2    -1000001         1   # BR(~chi_30 -> ~d_L*     d )
     1.27227977E-08    2     2000001        -1   # BR(~chi_30 -> ~d_R      db)
     1.27227977E-08    2    -2000001         1   # BR(~chi_30 -> ~d_R*     d )
     8.04621559E-08    2     1000004        -4   # BR(~chi_30 -> ~c_L      cb)
     8.04621559E-08    2    -1000004         4   # BR(~chi_30 -> ~c_L*     c )
     4.49443009E-08    2     2000004        -4   # BR(~chi_30 -> ~c_R      cb)
     4.49443009E-08    2    -2000004         4   # BR(~chi_30 -> ~c_R*     c )
     1.27777623E-07    2     1000003        -3   # BR(~chi_30 -> ~s_L      sb)
     1.27777623E-07    2    -1000003         3   # BR(~chi_30 -> ~s_L*     s )
     1.27227977E-08    2     2000003        -3   # BR(~chi_30 -> ~s_R      sb)
     1.27227977E-08    2    -2000003         3   # BR(~chi_30 -> ~s_R*     s )
     2.25898253E-01    2     1000006        -6   # BR(~chi_30 -> ~t_1      tb)
     2.25898253E-01    2    -1000006         6   # BR(~chi_30 -> ~t_1*     t )
     8.30040198E-02    2     2000006        -6   # BR(~chi_30 -> ~t_2      tb)
     8.30040198E-02    2    -2000006         6   # BR(~chi_30 -> ~t_2*     t )
     3.65997441E-05    2     1000005        -5   # BR(~chi_30 -> ~b_1      bb)
     3.65997441E-05    2    -1000005         5   # BR(~chi_30 -> ~b_1*     b )
     4.00305696E-05    2     2000005        -5   # BR(~chi_30 -> ~b_2      bb)
     4.00305696E-05    2    -2000005         5   # BR(~chi_30 -> ~b_2*     b )
     1.84254268E-07    2     1000011       -11   # BR(~chi_30 -> ~e_L-     e+)
     1.84254268E-07    2    -1000011        11   # BR(~chi_30 -> ~e_L+     e-)
     2.54981580E-07    2     2000011       -11   # BR(~chi_30 -> ~e_R-     e+)
     2.54981580E-07    2    -2000011        11   # BR(~chi_30 -> ~e_R+     e-)
     1.84254268E-07    2     1000013       -13   # BR(~chi_30 -> ~mu_L-    mu+)
     1.84254268E-07    2    -1000013        13   # BR(~chi_30 -> ~mu_L+    mu-)
     2.54981580E-07    2     2000013       -13   # BR(~chi_30 -> ~mu_R-    mu+)
     2.54981580E-07    2    -2000013        13   # BR(~chi_30 -> ~mu_R+    mu-)
     4.62532096E-05    2     1000015       -15   # BR(~chi_30 -> ~tau_1-   tau+)
     4.62532096E-05    2    -1000015        15   # BR(~chi_30 -> ~tau_1+   tau-)
     3.76870808E-05    2     2000015       -15   # BR(~chi_30 -> ~tau_2-   tau+)
     3.76870808E-05    2    -2000015        15   # BR(~chi_30 -> ~tau_2+   tau-)
     7.81899448E-07    2     1000012       -12   # BR(~chi_30 -> ~nu_eL    nu_eb)
     7.81899448E-07    2    -1000012        12   # BR(~chi_30 -> ~nu_eL*   nu_e )
     7.81899448E-07    2     1000014       -14   # BR(~chi_30 -> ~nu_muL   nu_mub)
     7.81899448E-07    2    -1000014        14   # BR(~chi_30 -> ~nu_muL*  nu_mu )
     7.81911503E-07    2     1000016       -16   # BR(~chi_30 -> ~nu_tau1  nu_taub)
     7.81911503E-07    2    -1000016        16   # BR(~chi_30 -> ~nu_tau1* nu_tau )
     3.53852376E-33    2     1000039        22   # BR(~chi_30 -> ~gravitino gam)
     7.23513784E-27    2     1000039        23   # BR(~chi_30 -> ~gravitino Z)
     2.87412992E-25    2     1000039        25   # BR(~chi_30 -> ~gravitino H1)
#         PDG            Width
DECAY   1000035     9.13893698E+01   # neutralino4
#                    neutralino4 2-body decays
#          BR         NDA      ID1       ID2
     3.68670143E-04    2     1000022        23   # BR(~chi_40 -> ~chi_10   Z )
     7.84995177E-04    2     1000023        23   # BR(~chi_40 -> ~chi_20   Z )
     1.14218712E-01    2     1000024       -24   # BR(~chi_40 -> ~chi_1+   W-)
     1.14218712E-01    2    -1000024        24   # BR(~chi_40 -> ~chi_1-   W+)
     3.17252533E-02    2     1000022        25   # BR(~chi_40 -> ~chi_10   H1 )
     1.12484033E-01    2     1000023        25   # BR(~chi_40 -> ~chi_20   H1 )
     1.27193942E-05    2     1000002        -2   # BR(~chi_40 -> ~u_L      ub)
     1.27193942E-05    2    -1000002         2   # BR(~chi_40 -> ~u_L*     u )
     3.43480589E-06    2     2000002        -2   # BR(~chi_40 -> ~u_R      ub)
     3.43480589E-06    2    -2000002         2   # BR(~chi_40 -> ~u_R*     u )
     1.77423357E-05    2     1000001        -1   # BR(~chi_40 -> ~d_L      db)
     1.77423357E-05    2    -1000001         1   # BR(~chi_40 -> ~d_L*     d )
     9.71814052E-07    2     2000001        -1   # BR(~chi_40 -> ~d_R      db)
     9.71814052E-07    2    -2000001         1   # BR(~chi_40 -> ~d_R*     d )
     1.27193942E-05    2     1000004        -4   # BR(~chi_40 -> ~c_L      cb)
     1.27193942E-05    2    -1000004         4   # BR(~chi_40 -> ~c_L*     c )
     3.43480589E-06    2     2000004        -4   # BR(~chi_40 -> ~c_R      cb)
     3.43480589E-06    2    -2000004         4   # BR(~chi_40 -> ~c_R*     c )
     1.77423357E-05    2     1000003        -3   # BR(~chi_40 -> ~s_L      sb)
     1.77423357E-05    2    -1000003         3   # BR(~chi_40 -> ~s_L*     s )
     9.71814052E-07    2     2000003        -3   # BR(~chi_40 -> ~s_R      sb)
     9.71814052E-07    2    -2000003         3   # BR(~chi_40 -> ~s_R*     s )
     2.46373875E-01    2     1000006        -6   # BR(~chi_40 -> ~t_1      tb)
     2.46373875E-01    2    -1000006         6   # BR(~chi_40 -> ~t_1*     t )
     6.60111526E-02    2     2000006        -6   # BR(~chi_40 -> ~t_2      tb)
     6.60111526E-02    2    -2000006         6   # BR(~chi_40 -> ~t_2*     t )
     4.00956886E-05    2     1000005        -5   # BR(~chi_40 -> ~b_1      bb)
     4.00956886E-05    2    -1000005         5   # BR(~chi_40 -> ~b_1*     b )
     7.77063688E-05    2     2000005        -5   # BR(~chi_40 -> ~b_2      bb)
     7.77063688E-05    2    -2000005         5   # BR(~chi_40 -> ~b_2*     b )
     3.53894972E-05    2     1000011       -11   # BR(~chi_40 -> ~e_L-     e+)
     3.53894972E-05    2    -1000011        11   # BR(~chi_40 -> ~e_L+     e-)
     1.93850563E-05    2     2000011       -11   # BR(~chi_40 -> ~e_R-     e+)
     1.93850563E-05    2    -2000011        11   # BR(~chi_40 -> ~e_R+     e-)
     3.53894972E-05    2     1000013       -13   # BR(~chi_40 -> ~mu_L-    mu+)
     3.53894972E-05    2    -1000013        13   # BR(~chi_40 -> ~mu_L+    mu-)
     1.93850563E-05    2     2000013       -13   # BR(~chi_40 -> ~mu_R-    mu+)
     1.93850563E-05    2    -2000013        13   # BR(~chi_40 -> ~mu_R+    mu-)
     6.33058633E-05    2     1000015       -15   # BR(~chi_40 -> ~tau_1-   tau+)
     6.33058633E-05    2    -1000015        15   # BR(~chi_40 -> ~tau_1+   tau-)
     7.30267815E-05    2     2000015       -15   # BR(~chi_40 -> ~tau_2-   tau+)
     7.30267815E-05    2    -2000015        15   # BR(~chi_40 -> ~tau_2+   tau-)
     9.83519123E-05    2     1000012       -12   # BR(~chi_40 -> ~nu_eL    nu_eb)
     9.83519123E-05    2    -1000012        12   # BR(~chi_40 -> ~nu_eL*   nu_e )
     9.83519123E-05    2     1000014       -14   # BR(~chi_40 -> ~nu_muL   nu_mub)
     9.83519123E-05    2    -1000014        14   # BR(~chi_40 -> ~nu_muL*  nu_mu )
     9.83534261E-05    2     1000016       -16   # BR(~chi_40 -> ~nu_tau1  nu_taub)
     9.83534261E-05    2    -1000016        16   # BR(~chi_40 -> ~nu_tau1* nu_tau )
     9.84800058E-30    2     1000039        22   # BR(~chi_40 -> ~gravitino gam)
     2.84455926E-25    2     1000039        23   # BR(~chi_40 -> ~gravitino Z)
     7.20510926E-27    2     1000039        25   # BR(~chi_40 -> ~gravitino H1)
#         PDG            Width
DECAY   1000045     8.01383130E+00   # neutralino5
#                    neutralino5 2-body decays
#          BR         NDA      ID1       ID2
     1.82285971E-04    2     1000022        23   # BR(~chi_50 -> ~chi_10   Z )
     8.34516743E-04    2     1000023        23   # BR(~chi_50 -> ~chi_20   Z )
     7.56824181E-02    2     1000025        23   # BR(~chi_50 -> ~chi_30   Z )
     1.75813438E-01    2     1000035        23   # BR(~chi_50 -> ~chi_40   Z )
     8.48038147E-04    2     1000024       -24   # BR(~chi_50 -> ~chi_1+   W-)
     8.48038147E-04    2    -1000024        24   # BR(~chi_50 -> ~chi_1-   W+)
     2.43432436E-01    2     1000037       -24   # BR(~chi_50 -> ~chi_2+   W-)
     2.43432436E-01    2    -1000037        24   # BR(~chi_50 -> ~chi_2-   W+)
     6.21194796E-06    2     1000022        25   # BR(~chi_50 -> ~chi_10   H1 )
     2.16716978E-04    2     1000022        35   # BR(~chi_50 -> ~chi_10   H2 )
     3.78573241E-08    2     1000022        45   # BR(~chi_50 -> ~chi_10   H3 )
